# Observation File: observation.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [d]
# -----------------------------------------------------------------------------
# Observation Name: evaporation cumulation [m3/d]
# Region: surface domain
# Reduction: integral
# Variable: surface-evaporative_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: discharge cumulation [mol/d]
# Region: surface outlet
# Reduction: extensive integral
# Variable: surface-water_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface-subsurface exchange cumulation [mol/d]
# Region: surface domain
# Reduction: extensive integral
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: thaw depth [m]
# Region: surface domain
# Reduction: average
# Variable: surface-thaw_depth
# Number of Vectors: 1
# =============================================================================
"time [d]" "evaporation cumulation [m3/d]" "discharge cumulation [mol/d]" "surface-subsurface exchange cumulation [mol/d]" "thaw depth [m]"
5.150000000000e+02 4.462526735978e+01 0.000000000000e+00 0.000000000000e+00 9.900000000000e-02
5.160000000000e+02 4.020880247096e+01 0.000000000000e+00 0.000000000000e+00 1.000000000000e-01
5.170000000000e+02 3.152427996506e+01 0.000000000000e+00 0.000000000000e+00 9.900000000000e-02
5.180000000000e+02 3.685284825419e+01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
5.190000000000e+02 3.357918769593e+01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
5.200000000000e+02 2.213012614288e+01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
5.210000000000e+02 2.073673406445e+01 0.000000000000e+00 0.000000000000e+00 2.000000000000e-02
5.220000000000e+02 9.458385693938e+00 0.000000000000e+00 0.000000000000e+00 4.000000000000e-02
5.230000000000e+02 5.775915359851e+00 0.000000000000e+00 0.000000000000e+00 6.000000000000e-02
5.240000000000e+02 8.209708408955e+00 0.000000000000e+00 0.000000000000e+00 8.000000000000e-02
5.250000000000e+02 1.200129187240e+01 0.000000000000e+00 0.000000000000e+00 1.000000000000e-01
5.260000000000e+02 1.379354395254e+01 0.000000000000e+00 -3.493046394174e+06 1.000000000000e-01
5.270000000000e+02 2.703366032723e+01 0.000000000000e+00 -2.381798484576e+06 1.190000000000e-01
5.280000000000e+02 2.188983710815e+01 0.000000000000e+00 0.000000000000e+00 1.200000000000e-01
5.290000000000e+02 3.119647792039e+01 0.000000000000e+00 0.000000000000e+00 1.210000000000e-01
5.300000000000e+02 3.231924319147e+01 0.000000000000e+00 0.000000000000e+00 1.380000000000e-01
5.310000000000e+02 3.857744498265e+01 0.000000000000e+00 0.000000000000e+00 1.410000000000e-01
5.320000000000e+02 3.323854609078e+01 0.000000000000e+00 0.000000000000e+00 1.580000000000e-01
5.330000000000e+02 1.829098536175e+01 0.000000000000e+00 0.000000000000e+00 1.600000000000e-01
5.340000000000e+02 2.621815008015e+01 0.000000000000e+00 0.000000000000e+00 1.700000000000e-01
5.350000000000e+02 3.010785768000e+01 0.000000000000e+00 -4.193306049470e+06 1.830000000000e-01
5.360000000000e+02 2.172964874256e+01 0.000000000000e+00 -4.722833488751e+06 1.890000000000e-01
5.370000000000e+02 2.075574099742e+01 0.000000000000e+00 -1.146533727942e+06 2.010000000000e-01
5.380000000000e+02 2.081871087878e+01 0.000000000000e+00 0.000000000000e+00 2.160000000000e-01
5.390000000000e+02 2.766758359929e+01 0.000000000000e+00 0.000000000000e+00 2.180000000000e-01
5.400000000000e+02 3.198314454944e+01 0.000000000000e+00 0.000000000000e+00 2.200000000000e-01
5.410000000000e+02 1.729391092267e+01 0.000000000000e+00 0.000000000000e+00 2.250000000000e-01
5.420000000000e+02 1.355117082554e+01 0.000000000000e+00 -1.194092532662e+06 2.300000000000e-01
5.430000000000e+02 1.390436332748e+01 0.000000000000e+00 -7.762772116031e+05 2.220000000000e-01
5.440000000000e+02 6.200082438730e+00 0.000000000000e+00 -7.496441909746e+04 0.000000000000e+00
5.450000000000e+02 -7.832682286904e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
5.460000000000e+02 -7.859037606159e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
5.470000000000e+02 -8.776950759409e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
5.480000000000e+02 -9.447526004255e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
5.490000000000e+02 -3.581076772645e-01 0.000000000000e+00 -1.807228243221e+06 0.000000000000e+00
5.500000000000e+02 -1.193660405474e-01 0.000000000000e+00 -2.212436024905e+06 0.000000000000e+00
5.510000000000e+02 5.821077805983e-01 0.000000000000e+00 -3.368081516918e+05 0.000000000000e+00
5.520000000000e+02 -3.485604648855e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
5.530000000000e+02 3.258383242778e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
5.540000000000e+02 7.574271706418e-01 0.000000000000e+00 -1.566899108116e+06 0.000000000000e+00
5.550000000000e+02 1.148283426417e+00 0.000000000000e+00 -5.221045097985e+05 0.000000000000e+00
5.560000000000e+02 2.298556118081e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
5.570000000000e+02 -5.896659437050e-03 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
5.580000000000e+02 1.183099320208e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
5.590000000000e+02 -7.322774692564e-01 0.000000000000e+00 -3.593248742253e+06 0.000000000000e+00
5.600000000000e+02 -7.179222351926e-01 0.000000000000e+00 -6.120623950486e+06 0.000000000000e+00
5.610000000000e+02 -5.975372674256e-01 0.000000000000e+00 -9.863923858935e+06 0.000000000000e+00
5.620000000000e+02 -1.180721924950e+00 0.000000000000e+00 -9.821695499728e+06 4.000000000000e-02
5.630000000000e+02 1.915733930892e+01 0.000000000000e+00 -3.193166995455e+06 1.580000000000e-01
5.640000000000e+02 2.074692077669e+01 0.000000000000e+00 -4.631432572230e+06 1.590000000000e-01
5.650000000000e+02 2.126719874366e+01 0.000000000000e+00 -3.304419856136e+06 1.780000000000e-01
5.660000000000e+02 1.295318773996e+01 0.000000000000e+00 -3.034657024656e+06 1.790000000000e-01
5.670000000000e+02 3.991113275099e+01 0.000000000000e+00 -6.840546241921e+06 1.800000000000e-01
5.680000000000e+02 5.754524666264e+01 0.000000000000e+00 -2.508999858862e+06 1.860000000000e-01
5.690000000000e+02 3.359346092755e+01 0.000000000000e+00 0.000000000000e+00 1.980000000000e-01
5.700000000000e+02 5.957081192852e+01 0.000000000000e+00 0.000000000000e+00 1.990000000000e-01
5.710000000000e+02 7.345589745963e+01 0.000000000000e+00 0.000000000000e+00 2.140000000000e-01
5.720000000000e+02 5.802168442439e+01 0.000000000000e+00 0.000000000000e+00 2.190000000000e-01
5.730000000000e+02 2.294736887952e+01 0.000000000000e+00 -4.955163572909e+06 2.190000000000e-01
5.740000000000e+02 2.992752012544e+00 0.000000000000e+00 -1.689328325267e+06 2.210000000000e-01
5.750000000000e+02 3.941595303277e+01 0.000000000000e+00 -1.417427699263e+06 2.230000000000e-01
5.760000000000e+02 4.523995465688e+01 0.000000000000e+00 -3.294884663594e+06 2.240000000000e-01
5.770000000000e+02 6.801036282793e+00 0.000000000000e+00 -2.270201756042e+06 0.000000000000e+00
5.780000000000e+02 -6.602187147811e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
5.790000000000e+02 1.372809831647e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
5.800000000000e+02 4.488864775124e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
5.810000000000e+02 6.512885254597e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
5.820000000000e+02 -1.419105569291e+00 0.000000000000e+00 -5.860474597798e+05 0.000000000000e+00
5.830000000000e+02 -2.998263217178e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
5.840000000000e+02 2.261841937549e-01 4.389338743805e+04 -2.203591367140e+06 0.000000000000e+00
5.850000000000e+02 1.810626267256e-01 2.383424634625e+05 -3.903907596932e+06 0.000000000000e+00
5.860000000000e+02 -4.191882481963e-01 2.138716324221e+05 -3.002809050895e+06 0.000000000000e+00
5.870000000000e+02 -5.135993332468e-01 1.101355774401e+05 -8.503506027401e+05 0.000000000000e+00
5.880000000000e+02 -7.665905485282e-03 2.226242327596e+05 -4.144591874671e+06 0.000000000000e+00
5.890000000000e+02 5.493637746525e-01 2.678629057438e+05 -4.208167755100e+06 0.000000000000e+00
5.900000000000e+02 9.535578118507e-01 9.665601558931e+04 -7.524497952494e+05 0.000000000000e+00
5.910000000000e+02 -3.464544965081e-01 4.294217325516e+03 -7.812840661563e+03 0.000000000000e+00
5.920000000000e+02 -3.379680908610e-01 0.000000000000e+00 2.782429449570e+01 0.000000000000e+00
5.930000000000e+02 5.904667782779e-01 0.000000000000e+00 6.278415437273e+01 0.000000000000e+00
5.940000000000e+02 2.244158816167e-01 0.000000000000e+00 2.332819838280e+01 0.000000000000e+00
5.950000000000e+02 5.685836960958e-01 0.000000000000e+00 -1.806099687620e+01 0.000000000000e+00
5.960000000000e+02 -3.326029909648e-01 0.000000000000e+00 3.318411824209e+01 0.000000000000e+00
5.970000000000e+02 -8.040979076975e-01 0.000000000000e+00 2.046130482513e+01 0.000000000000e+00
5.980000000000e+02 -9.205831393209e-02 0.000000000000e+00 -2.580473815062e+01 0.000000000000e+00
5.990000000000e+02 6.627334371815e-01 0.000000000000e+00 -1.610297922828e+02 0.000000000000e+00
6.000000000000e+02 5.016211664705e-01 0.000000000000e+00 -2.110407190112e+02 0.000000000000e+00
6.010000000000e+02 -5.981091670051e-01 5.155498047099e+05 -2.403582513044e+04 0.000000000000e+00
6.020000000000e+02 -8.727225059085e-01 4.113955470818e+06 -1.089058306032e+05 0.000000000000e+00
6.030000000000e+02 -6.353335840251e-01 3.559861493289e+06 -1.236393386843e+05 0.000000000000e+00
6.040000000000e+02 -8.022236479320e-01 3.403617161005e+06 -3.604440366470e+05 0.000000000000e+00
6.050000000000e+02 4.513256645064e+00 3.924368420200e+05 -3.693968333895e+05 0.000000000000e+00
6.060000000000e+02 1.939847094292e+01 0.000000000000e+00 -4.092010196201e+05 0.000000000000e+00
6.070000000000e+02 1.648946435616e+01 0.000000000000e+00 -1.080583812904e+05 0.000000000000e+00
6.080000000000e+02 1.047098746888e+01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.090000000000e+02 8.109235728984e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.100000000000e+02 9.479958409546e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.110000000000e+02 2.318502302366e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.120000000000e+02 -1.302830760698e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.130000000000e+02 1.570919437982e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.140000000000e+02 -7.465474617609e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.150000000000e+02 -6.057680744358e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.160000000000e+02 -5.937496530563e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.170000000000e+02 4.842678664594e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.180000000000e+02 -3.558429063313e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.190000000000e+02 -1.891775358850e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.200000000000e+02 -6.484579077905e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.210000000000e+02 -1.067388657381e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.220000000000e+02 -4.384618725517e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.230000000000e+02 -8.716474529243e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.240000000000e+02 -8.135072312639e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.250000000000e+02 -5.606786291299e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.260000000000e+02 -2.565594720660e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.270000000000e+02 -5.338179632095e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.280000000000e+02 -3.446347736782e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.290000000000e+02 -4.651360805260e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.300000000000e+02 -6.056970766284e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.310000000000e+02 -4.487224529504e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.320000000000e+02 -4.168393343676e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.330000000000e+02 -5.395994081812e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.340000000000e+02 -3.164040487992e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.350000000000e+02 -2.303795655965e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.360000000000e+02 -2.566909627773e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.370000000000e+02 -1.727290795653e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.380000000000e+02 -1.599414801855e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.390000000000e+02 -4.215713818343e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.400000000000e+02 -3.129307121136e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.410000000000e+02 -3.946654917898e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.420000000000e+02 -2.670582828428e-04 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.430000000000e+02 -3.252621028914e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.440000000000e+02 -6.945775267483e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.450000000000e+02 -4.708017357448e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.460000000000e+02 -3.026575224646e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.470000000000e+02 -2.215585600979e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.480000000000e+02 -5.009801086747e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.490000000000e+02 -4.571090280674e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.500000000000e+02 -1.371859353731e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.510000000000e+02 -1.409219571534e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.520000000000e+02 -4.865791004753e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.530000000000e+02 -2.135492648648e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.540000000000e+02 -2.387428101408e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.550000000000e+02 -8.848971949500e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.560000000000e+02 -7.335036435830e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.570000000000e+02 -9.738153939240e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.580000000000e+02 -3.649868011703e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.590000000000e+02 -1.996698626615e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.600000000000e+02 -2.345077031361e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.610000000000e+02 -4.688237223993e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.620000000000e+02 -2.095888078025e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.630000000000e+02 -7.862422387331e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.640000000000e+02 -8.108647582523e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.650000000000e+02 -8.954031789585e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.660000000000e+02 -3.012737474603e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.670000000000e+02 -2.286695500105e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.680000000000e+02 -2.363696384783e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.690000000000e+02 -3.357764041383e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.700000000000e+02 -2.238863878734e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.710000000000e+02 -1.549231772791e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.720000000000e+02 -8.604591930379e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.730000000000e+02 -3.978024698957e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.740000000000e+02 -2.211194247420e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.750000000000e+02 -1.199753655369e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.760000000000e+02 -1.398624624194e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.770000000000e+02 -1.438209427115e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.780000000000e+02 -1.245818710392e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.790000000000e+02 -4.254276303820e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.800000000000e+02 -4.807543686522e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.810000000000e+02 -4.138803133423e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.820000000000e+02 -3.333112203429e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.830000000000e+02 -9.579149438415e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.840000000000e+02 -1.413232721346e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.850000000000e+02 -1.531927765094e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.860000000000e+02 -1.421655719064e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.870000000000e+02 -1.029869434674e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.880000000000e+02 -5.652638484149e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.890000000000e+02 -2.675495003990e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.900000000000e+02 -4.746798036059e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.910000000000e+02 -1.708071527691e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.920000000000e+02 -4.053220502478e-03 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.930000000000e+02 -5.835374874521e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.940000000000e+02 -2.871060389022e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.950000000000e+02 -3.699650618304e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.960000000000e+02 -3.793846256959e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.970000000000e+02 -2.272317676898e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.980000000000e+02 -2.213240768461e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.990000000000e+02 -3.721384186761e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
7.000000000000e+02 -4.007727896678e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
7.010000000000e+02 -3.614290010427e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
7.020000000000e+02 -1.158022382176e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
7.030000000000e+02 -7.368497391728e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
7.040000000000e+02 -1.014732089998e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
7.050000000000e+02 -5.562000039590e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
7.060000000000e+02 -5.029018389947e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
7.070000000000e+02 -6.812462105242e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
7.080000000000e+02 -4.533422642303e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
7.090000000000e+02 -2.382472224414e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
7.100000000000e+02 -8.774845606758e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
7.110000000000e+02 -1.295360896224e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
7.120000000000e+02 -1.028714379320e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
7.130000000000e+02 -9.458035055236e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
7.140000000000e+02 -1.432351083792e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
7.150000000000e+02 -3.221816568434e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
7.160000000000e+02 -2.463406172961e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
7.170000000000e+02 -1.446818456899e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
7.180000000000e+02 -1.835045437792e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
7.190000000000e+02 -1.656100119362e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
7.200000000000e+02 -1.067560430330e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
7.210000000000e+02 -1.924486673399e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
7.220000000000e+02 -3.948075977399e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
7.230000000000e+02 -2.699096092803e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
7.240000000000e+02 -6.687304006429e-03 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
7.250000000000e+02 -1.019435395628e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
7.260000000000e+02 -1.287056001450e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
7.270000000000e+02 -1.064896850777e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
7.280000000000e+02 -6.235656412471e-03 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
7.290000000000e+02 -8.419199087707e-03 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
