# Observation File: observation.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [d]
# -----------------------------------------------------------------------------
# Observation Name: evaporation cumulation [m3/d]
# Region: surface domain
# Reduction: integral
# Variable: surface-evaporative_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: discharge cumulation [mol/d]
# Region: surface outlet
# Reduction: extensive integral
# Variable: surface-water_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface-subsurface exchange cumulation [mol/d]
# Region: surface domain
# Reduction: extensive integral
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: thaw depth [m]
# Region: surface domain
# Reduction: average
# Variable: surface-thaw_depth
# Number of Vectors: 1
# =============================================================================
"time [d]" "evaporation cumulation [m3/d]" "discharge cumulation [mol/d]" "surface-subsurface exchange cumulation [mol/d]" "thaw depth [m]"
4.790000000000e+02 1.091228919430e+01 0.000000000000e+00 1.993095030541e+05 0.000000000000e+00
4.800000000000e+02 1.095674297410e+01 0.000000000000e+00 1.994420550206e+05 0.000000000000e+00
4.810000000000e+02 5.488201613044e+00 0.000000000000e+00 1.996616454254e+05 0.000000000000e+00
4.820000000000e+02 7.410477988202e+00 0.000000000000e+00 1.998050433607e+05 0.000000000000e+00
4.830000000000e+02 -3.713599271683e-01 0.000000000000e+00 1.993636975028e+05 0.000000000000e+00
4.840000000000e+02 -6.297154414110e-01 0.000000000000e+00 1.989641206497e+05 0.000000000000e+00
4.850000000000e+02 -6.796231512022e-01 0.000000000000e+00 1.988642900381e+05 0.000000000000e+00
4.860000000000e+02 4.799692013242e+00 0.000000000000e+00 1.996567449693e+05 0.000000000000e+00
4.870000000000e+02 2.635815340884e+00 0.000000000000e+00 2.001034331804e+05 0.000000000000e+00
4.880000000000e+02 1.255906337246e+00 0.000000000000e+00 2.005394100750e+05 0.000000000000e+00
4.890000000000e+02 1.853393561495e+00 0.000000000000e+00 -5.709380776611e+06 0.000000000000e+00
4.900000000000e+02 -4.008996722413e-02 0.000000000000e+00 -8.000080483013e+06 0.000000000000e+00
4.910000000000e+02 1.657093421863e-01 1.120795214443e+06 -1.042735396046e+07 0.000000000000e+00
4.920000000000e+02 2.658682813934e-01 1.520323860165e+06 -6.237341953639e+06 0.000000000000e+00
4.930000000000e+02 2.707655992704e-01 1.081267961854e+06 -9.577241027902e+05 0.000000000000e+00
4.940000000000e+02 5.645048232948e+00 6.414423460099e+05 9.370279179280e+05 0.000000000000e+00
4.950000000000e+02 2.127393493522e+01 4.020212742859e+05 7.347894698697e+05 0.000000000000e+00
4.960000000000e+02 3.284355821591e+01 2.295063551746e+05 5.901116331555e+05 0.000000000000e+00
4.970000000000e+02 3.428111930017e+01 2.036407773990e+05 4.944182193350e+05 0.000000000000e+00
4.980000000000e+02 3.063830662175e+01 2.213233552977e+05 4.369268909002e+05 0.000000000000e+00
4.990000000000e+02 2.812548813588e+01 2.252444262820e+05 4.008898134487e+05 0.000000000000e+00
5.000000000000e+02 3.562584580544e+01 2.079108518542e+05 3.766052211863e+05 0.000000000000e+00
5.010000000000e+02 3.447569161633e+01 7.148466220624e+05 -5.775286903644e+06 0.000000000000e+00
5.020000000000e+02 4.050721408498e+00 3.748741107545e+06 -1.561395568255e+07 0.000000000000e+00
5.030000000000e+02 1.291203828225e+00 8.379927316113e+06 -1.182753658749e+07 0.000000000000e+00
5.040000000000e+02 8.056108226184e-01 1.294949808338e+07 -8.183783978132e+06 6.000000000000e-03
5.050000000000e+02 1.279439855943e+01 6.261570549908e+06 1.258581379973e+06 3.200000000000e-02
5.060000000000e+02 2.518802043803e+01 2.461851594779e+06 1.672688779631e+06 4.300000000000e-02
5.070000000000e+02 3.465799062805e+01 2.362194903049e+06 1.431771161053e+06 4.900000000000e-02
5.080000000000e+02 4.401985275263e+01 3.408411516880e+06 1.306055865603e+06 5.700000000000e-02
5.090000000000e+02 5.089612201676e+01 1.834146225519e+06 1.020691398724e+06 5.900000000000e-02
5.100000000000e+02 4.771104219817e+01 1.552926806353e+06 8.107333237858e+05 6.200000000000e-02
5.110000000000e+02 4.223851586252e+01 1.802151018461e+06 6.824157054622e+05 7.100000000000e-02
5.120000000000e+02 4.159924617012e+01 1.785166246628e+06 5.552431804103e+05 8.000000000000e-02
5.130000000000e+02 3.724657379346e+01 1.709547659683e+06 4.538085081869e+05 9.100000000000e-02
5.140000000000e+02 2.749713221025e+01 1.215578603107e+06 3.958339668403e+05 9.700000000000e-02
5.150000000000e+02 2.710200743619e+01 1.030158590113e+06 3.243436162710e+05 9.800000000000e-02
5.160000000000e+02 2.718269248528e+01 1.159211104418e+06 2.703573539951e+05 1.000000000000e-01
5.170000000000e+02 2.268161128885e+01 4.150039078907e+05 2.314719556081e+05 9.400000000000e-02
5.180000000000e+02 2.846015851002e+01 0.000000000000e+00 1.676620426806e+05 0.000000000000e+00
5.190000000000e+02 3.358474481003e+01 0.000000000000e+00 9.640854240123e+04 0.000000000000e+00
5.200000000000e+02 3.608707456184e+01 0.000000000000e+00 7.440574408671e+04 0.000000000000e+00
5.210000000000e+02 2.620927016818e+01 0.000000000000e+00 7.387961718478e+04 1.900000000000e-02
5.220000000000e+02 7.751983966553e+00 0.000000000000e+00 9.843140575078e+04 2.100000000000e-02
5.230000000000e+02 6.994307735689e+00 0.000000000000e+00 1.081064356690e+05 4.000000000000e-02
5.240000000000e+02 9.410880407374e+00 7.516681506647e+05 1.250053324264e+05 5.900000000000e-02
5.250000000000e+02 1.187474372363e+01 1.039811632128e+06 1.569839783525e+05 7.800000000000e-02
5.260000000000e+02 1.181757079175e+01 9.723099290520e+05 -2.795329205889e+06 9.500000000000e-02
5.270000000000e+02 1.835460670833e+01 1.168372032607e+06 -2.433810066149e+06 9.700000000000e-02
5.280000000000e+02 1.708334013439e+01 9.907505725405e+05 2.547659178311e+05 1.140000000000e-01
5.290000000000e+02 2.018228573751e+01 1.116968081713e+06 2.321243205881e+05 1.140000000000e-01
5.300000000000e+02 2.295597869195e+01 1.313079497161e+06 2.089286395401e+05 1.290000000000e-01
5.310000000000e+02 2.695257574524e+01 1.473663129920e+06 1.991479318703e+05 1.330000000000e-01
5.320000000000e+02 2.468203024968e+01 1.434619954263e+06 1.843405178343e+05 1.400000000000e-01
5.330000000000e+02 1.415509583782e+01 9.951295751347e+05 1.908568895255e+05 1.510000000000e-01
5.340000000000e+02 2.147931505430e+01 1.264987099956e+06 1.922711612744e+05 1.520000000000e-01
5.350000000000e+02 2.587639575295e+01 1.569423494330e+06 -3.493142050819e+06 1.610000000000e-01
5.360000000000e+02 2.077799513046e+01 1.324425302790e+06 -4.433486293979e+06 1.700000000000e-01
5.370000000000e+02 2.163011289453e+01 1.177941094602e+06 -9.355525906682e+05 1.710000000000e-01
5.380000000000e+02 2.281172536151e+01 1.190436095771e+06 2.608338422382e+05 1.770000000000e-01
5.390000000000e+02 2.898616045378e+01 1.394277473321e+06 2.411180379941e+05 1.870000000000e-01
5.400000000000e+02 3.622044504084e+01 1.648711239333e+06 2.130027688693e+05 1.900000000000e-01
5.410000000000e+02 2.430643053037e+01 1.227203651235e+06 1.866413393666e+05 1.920000000000e-01
5.420000000000e+02 1.441524927996e+01 6.802307680397e+05 -8.076447663229e+05 1.930000000000e-01
5.430000000000e+02 1.572921719319e+01 2.687766735027e+05 -6.259800264051e+05 1.890000000000e-01
5.440000000000e+02 7.754633132801e+00 0.000000000000e+00 1.776827032763e+05 0.000000000000e+00
5.450000000000e+02 -7.827204403472e-01 0.000000000000e+00 1.706513043358e+05 0.000000000000e+00
5.460000000000e+02 -7.787129650096e-01 0.000000000000e+00 1.708533929011e+05 0.000000000000e+00
5.470000000000e+02 -8.787238300731e-01 0.000000000000e+00 1.712038846203e+05 0.000000000000e+00
5.480000000000e+02 -9.448457723863e-01 0.000000000000e+00 1.705969089413e+05 0.000000000000e+00
5.490000000000e+02 -4.141130971498e-01 3.437774366292e+02 -1.291022579094e+06 0.000000000000e+00
5.500000000000e+02 -7.803276300790e-02 1.548717612123e+05 -1.866870856630e+06 0.000000000000e+00
5.510000000000e+02 4.155524059809e-01 1.643905326443e+05 -7.883154096535e+05 0.000000000000e+00
5.520000000000e+02 -2.003991700570e-01 5.950367780169e+04 2.123065353999e+05 0.000000000000e+00
5.530000000000e+02 8.766804600932e-02 7.357340587811e+04 2.052032127541e+05 0.000000000000e+00
5.540000000000e+02 7.835525395718e-01 1.482382794123e+05 -9.047214412067e+05 0.000000000000e+00
5.550000000000e+02 9.213595124229e-01 1.583970654013e+05 -6.452060407572e+05 0.000000000000e+00
5.560000000000e+02 1.953603933733e+00 1.063124487219e+05 2.154220881211e+05 0.000000000000e+00
5.570000000000e+02 1.553794257410e-01 9.794658695667e+04 2.089144386692e+05 0.000000000000e+00
5.580000000000e+02 6.517302875412e-01 1.115891422637e+05 2.046978990763e+05 0.000000000000e+00
5.590000000000e+02 -4.709948139738e-01 2.961665781728e+05 -2.764791028269e+06 0.000000000000e+00
5.600000000000e+02 -9.354651083897e-01 5.322283262620e+05 -5.500814931787e+06 0.000000000000e+00
5.610000000000e+02 -5.311226441398e-01 8.081361874199e+05 -8.290781546406e+06 0.000000000000e+00
5.620000000000e+02 -1.283707877016e+00 1.176481112326e+06 -8.940581694400e+06 1.900000000000e-02
5.630000000000e+02 1.048885137779e+01 1.504880131881e+06 -2.964743851285e+06 1.250000000000e-01
5.640000000000e+02 1.549759056075e+01 1.720322621219e+06 -3.155546774010e+06 1.320000000000e-01
5.650000000000e+02 1.581885119609e+01 1.880816869198e+06 -2.648376933714e+06 1.500000000000e-01
5.660000000000e+02 1.034658372388e+01 1.441566882776e+06 -1.555295494296e+06 1.510000000000e-01
5.670000000000e+02 2.281525881511e+01 1.780634269699e+06 -4.997885374497e+06 1.670000000000e-01
5.680000000000e+02 4.423315445206e+01 2.133810643348e+06 -2.340387633985e+06 1.690000000000e-01
5.690000000000e+02 2.695896329431e+01 1.717876013063e+06 9.707287127914e+05 1.700000000000e-01
5.700000000000e+02 3.965959283515e+01 1.865652726777e+06 8.784182104925e+05 1.820000000000e-01
5.710000000000e+02 5.598714983898e+01 2.076138450182e+06 7.249917202032e+05 1.890000000000e-01
5.720000000000e+02 4.360040291032e+01 1.795214981956e+06 6.554328486329e+05 1.940000000000e-01
5.730000000000e+02 2.083436032212e+01 1.328554542735e+06 -3.226834663802e+06 1.970000000000e-01
5.740000000000e+02 2.903337099544e+00 1.146716319747e+06 -2.712570212654e+06 2.080000000000e-01
5.750000000000e+02 2.245680696931e+01 1.152045646366e+06 -1.260575692805e+05 2.080000000000e-01
5.760000000000e+02 3.484593666364e+01 1.157891477844e+06 -2.118316701406e+06 2.080000000000e-01
5.770000000000e+02 8.338446913911e+00 6.957905175223e+05 -1.093417647504e+06 0.000000000000e+00
5.780000000000e+02 -6.968785557353e-01 5.841420401917e+05 6.968556148746e+05 0.000000000000e+00
5.790000000000e+02 9.677489491884e-02 5.702949135167e+05 6.690077296250e+05 0.000000000000e+00
5.800000000000e+02 5.572331721135e-01 5.411306176755e+05 6.514265237710e+05 0.000000000000e+00
5.810000000000e+02 6.775808948612e-01 5.398078655879e+05 6.355984881260e+05 0.000000000000e+00
5.820000000000e+02 -4.640757639554e-01 6.169039807572e+05 -1.933282678119e+05 0.000000000000e+00
5.830000000000e+02 -7.617765082994e-01 5.846212709493e+05 4.012304093977e+05 0.000000000000e+00
5.840000000000e+02 1.573225976402e-01 6.031228948054e+05 -1.345346483893e+06 0.000000000000e+00
5.850000000000e+02 1.718525061579e-01 7.506646709009e+05 -3.240908366696e+06 0.000000000000e+00
5.860000000000e+02 -4.124008150223e-01 8.273882227287e+05 -2.334485731392e+06 0.000000000000e+00
5.870000000000e+02 -5.380307835946e-01 7.576356121448e+05 -2.438036808094e+05 0.000000000000e+00
5.880000000000e+02 -4.799814464273e-02 8.702979751083e+05 -2.993842087498e+06 0.000000000000e+00
5.890000000000e+02 5.321809716856e-01 9.927365698126e+05 -3.735000947135e+06 0.000000000000e+00
5.900000000000e+02 9.155856801722e-01 8.060879350431e+05 -2.473174146788e+05 0.000000000000e+00
5.910000000000e+02 -1.859274750188e-01 6.266639850970e+05 8.372665321990e+05 0.000000000000e+00
5.920000000000e+02 -4.852492048532e-01 5.208418861937e+05 7.859083307381e+05 0.000000000000e+00
5.930000000000e+02 4.439151508186e-01 4.676199035982e+05 7.495429714241e+05 0.000000000000e+00
5.940000000000e+02 1.801098672013e-01 4.349679194148e+05 7.094980296435e+05 0.000000000000e+00
5.950000000000e+02 4.904481266208e-01 4.159178786099e+05 6.638702074380e+05 0.000000000000e+00
5.960000000000e+02 -1.384482979780e-01 3.041412461265e+05 6.048883006368e+05 0.000000000000e+00
5.970000000000e+02 -7.992732367755e-01 2.478900076719e+05 5.317032745525e+05 0.000000000000e+00
5.980000000000e+02 -1.259641378097e-01 2.328519238999e+05 4.551482565641e+05 0.000000000000e+00
5.990000000000e+02 7.235533677093e-01 2.723241250330e+05 3.954947118792e+05 0.000000000000e+00
6.000000000000e+02 4.894701257783e-01 2.775079199515e+05 3.571738038102e+05 0.000000000000e+00
6.010000000000e+02 -5.978795089242e-01 4.395121413430e+05 -2.332178059905e+06 0.000000000000e+00
6.020000000000e+02 -8.567824123079e-01 6.532737420912e+05 -3.895699377623e+06 0.000000000000e+00
6.030000000000e+02 -6.382530431700e-01 6.937178251998e+05 -3.022607058099e+06 0.000000000000e+00
6.040000000000e+02 -7.787037407044e-01 6.293373560158e+05 -4.936063166732e+05 0.000000000000e+00
6.050000000000e+02 1.951197659101e+00 3.144778041997e+05 6.046058509571e+05 0.000000000000e+00
6.060000000000e+02 1.114042879909e+01 0.000000000000e+00 4.714866434625e+05 0.000000000000e+00
6.070000000000e+02 9.881720890732e+00 0.000000000000e+00 3.218198668235e+05 0.000000000000e+00
6.080000000000e+02 5.906848777773e+00 0.000000000000e+00 2.377999630117e+05 0.000000000000e+00
6.090000000000e+02 3.472000184035e+00 0.000000000000e+00 2.071658657758e+05 0.000000000000e+00
6.100000000000e+02 4.334822478124e+00 0.000000000000e+00 2.009775282181e+05 0.000000000000e+00
6.110000000000e+02 -1.069129829487e+00 0.000000000000e+00 1.953713931107e+05 0.000000000000e+00
6.120000000000e+02 -3.720685884847e-01 0.000000000000e+00 1.942057415752e+05 0.000000000000e+00
6.130000000000e+02 -3.005531224522e-01 0.000000000000e+00 2.006465974482e+05 0.000000000000e+00
6.140000000000e+02 -5.603289526758e-01 0.000000000000e+00 2.233615871386e+05 0.000000000000e+00
6.150000000000e+02 -9.280402940857e-01 0.000000000000e+00 2.342318946589e+05 0.000000000000e+00
6.160000000000e+02 -6.420295717199e-01 0.000000000000e+00 2.289048727165e+05 0.000000000000e+00
6.170000000000e+02 1.729808123786e-01 0.000000000000e+00 2.334818076070e+05 0.000000000000e+00
6.180000000000e+02 -3.585310097701e-01 0.000000000000e+00 2.372402383984e+05 0.000000000000e+00
6.190000000000e+02 -1.797443332253e-03 0.000000000000e+00 2.373092232224e+05 0.000000000000e+00
6.200000000000e+02 -6.476885775241e-01 0.000000000000e+00 2.410609757897e+05 0.000000000000e+00
6.210000000000e+02 -1.063197190586e+00 0.000000000000e+00 2.440335939816e+05 0.000000000000e+00
6.220000000000e+02 -4.459449042194e-01 0.000000000000e+00 2.502109970362e+05 0.000000000000e+00
6.230000000000e+02 -8.742355237513e-01 0.000000000000e+00 2.540094837593e+05 0.000000000000e+00
6.240000000000e+02 -8.108564170401e-01 0.000000000000e+00 2.504351666026e+05 0.000000000000e+00
6.250000000000e+02 -5.550827446793e-01 0.000000000000e+00 2.471737432666e+05 0.000000000000e+00
6.260000000000e+02 -2.435389244318e-01 0.000000000000e+00 2.472424430021e+05 0.000000000000e+00
6.270000000000e+02 -6.262718780477e-01 0.000000000000e+00 2.454020883900e+05 0.000000000000e+00
6.280000000000e+02 -2.302916601216e-01 0.000000000000e+00 2.442837351774e+05 0.000000000000e+00
6.290000000000e+02 -5.045015521279e-01 0.000000000000e+00 2.452482829332e+05 0.000000000000e+00
6.300000000000e+02 -6.051531756395e-01 0.000000000000e+00 2.465184264636e+05 0.000000000000e+00
6.310000000000e+02 -4.916090197629e-01 0.000000000000e+00 2.476170560145e+05 0.000000000000e+00
6.320000000000e+02 -4.284713168209e-01 0.000000000000e+00 2.476476349411e+05 0.000000000000e+00
6.330000000000e+02 -5.144115397623e-01 0.000000000000e+00 2.467101261635e+05 0.000000000000e+00
6.340000000000e+02 -3.146079001586e-01 0.000000000000e+00 2.456643278315e+05 0.000000000000e+00
6.350000000000e+02 -2.287196373906e-01 0.000000000000e+00 2.442844340388e+05 0.000000000000e+00
6.360000000000e+02 -2.551457849750e-01 0.000000000000e+00 2.436731071196e+05 0.000000000000e+00
6.370000000000e+02 -1.721880920332e-01 0.000000000000e+00 2.436928676973e+05 0.000000000000e+00
6.380000000000e+02 -1.672837901507e-01 0.000000000000e+00 2.440194437750e+05 0.000000000000e+00
6.390000000000e+02 -5.049970864999e-01 0.000000000000e+00 2.450227668350e+05 0.000000000000e+00
6.400000000000e+02 -2.583493454168e-01 0.000000000000e+00 2.449405774955e+05 0.000000000000e+00
6.410000000000e+02 -3.969201527474e-02 0.000000000000e+00 2.439925022968e+05 0.000000000000e+00
6.420000000000e+02 -4.117503346655e-04 0.000000000000e+00 2.430913041619e+05 0.000000000000e+00
6.430000000000e+02 -3.196564372755e-02 0.000000000000e+00 2.425063207969e+05 0.000000000000e+00
6.440000000000e+02 -6.851263632243e-02 0.000000000000e+00 2.422295618638e+05 0.000000000000e+00
6.450000000000e+02 -4.652200236301e-02 0.000000000000e+00 2.419248671985e+05 0.000000000000e+00
6.460000000000e+02 -3.022546637959e-01 0.000000000000e+00 2.422804881224e+05 0.000000000000e+00
6.470000000000e+02 -2.210041910628e-01 0.000000000000e+00 2.442086258073e+05 0.000000000000e+00
6.480000000000e+02 -5.006738118350e-01 0.000000000000e+00 2.459438780509e+05 0.000000000000e+00
6.490000000000e+02 -4.568892274355e-01 0.000000000000e+00 2.471297693758e+05 0.000000000000e+00
6.500000000000e+02 -1.368694895656e-01 0.000000000000e+00 2.474987098932e+05 0.000000000000e+00
6.510000000000e+02 -1.405902136685e-01 0.000000000000e+00 2.472633027366e+05 0.000000000000e+00
6.520000000000e+02 -4.862859002388e-01 0.000000000000e+00 2.477132253112e+05 0.000000000000e+00
6.530000000000e+02 -2.131377240526e-01 0.000000000000e+00 2.477345823839e+05 0.000000000000e+00
6.540000000000e+02 -2.382854079264e-01 0.000000000000e+00 2.476228692983e+05 0.000000000000e+00
6.550000000000e+02 -8.801491676357e-02 0.000000000000e+00 2.471498194075e+05 0.000000000000e+00
6.560000000000e+02 -7.274952189161e-02 0.000000000000e+00 2.467695859641e+05 0.000000000000e+00
6.570000000000e+02 -9.664583624353e-02 0.000000000000e+00 2.467528328256e+05 0.000000000000e+00
6.580000000000e+02 -3.643155126044e-01 0.000000000000e+00 2.474334551187e+05 0.000000000000e+00
6.590000000000e+02 -1.987925235644e-01 0.000000000000e+00 2.480946553496e+05 0.000000000000e+00
6.600000000000e+02 -2.337661039133e-01 0.000000000000e+00 2.482394567123e+05 0.000000000000e+00
6.610000000000e+02 -4.686868810756e-01 0.000000000000e+00 2.484489666031e+05 0.000000000000e+00
6.620000000000e+02 -2.093980477097e-01 0.000000000000e+00 2.478943103932e+05 0.000000000000e+00
6.630000000000e+02 -7.845640508172e-02 0.000000000000e+00 2.468793828331e+05 0.000000000000e+00
6.640000000000e+02 -8.086246530140e-02 0.000000000000e+00 2.462714741111e+05 0.000000000000e+00
6.650000000000e+02 -8.924069449566e-02 0.000000000000e+00 2.460616856554e+05 0.000000000000e+00
6.660000000000e+02 -3.013690225389e-01 0.000000000000e+00 2.461810565261e+05 0.000000000000e+00
6.670000000000e+02 -2.286326242030e-01 0.000000000000e+00 2.464949458615e+05 0.000000000000e+00
6.680000000000e+02 -2.363502835835e-01 0.000000000000e+00 2.465737389955e+05 0.000000000000e+00
6.690000000000e+02 -3.330037557802e-02 0.000000000000e+00 2.469117854844e+05 0.000000000000e+00
6.700000000000e+02 -2.203008142156e-02 0.000000000000e+00 2.469686039680e+05 0.000000000000e+00
6.710000000000e+02 -1.550048546095e-01 0.000000000000e+00 2.465533907203e+05 0.000000000000e+00
6.720000000000e+02 -8.581259651241e-02 0.000000000000e+00 2.471830275486e+05 0.000000000000e+00
6.730000000000e+02 -3.931590053316e-02 0.000000000000e+00 2.474472942810e+05 0.000000000000e+00
6.740000000000e+02 -2.171639892268e-02 0.000000000000e+00 2.482125806203e+05 0.000000000000e+00
6.750000000000e+02 -1.168487020521e-02 0.000000000000e+00 2.485591006482e+05 0.000000000000e+00
6.760000000000e+02 -1.396257068913e-01 0.000000000000e+00 2.479776545047e+05 0.000000000000e+00
6.770000000000e+02 -1.434618535460e-01 0.000000000000e+00 2.480121612666e+05 0.000000000000e+00
6.780000000000e+02 -1.201129250048e-02 0.000000000000e+00 2.484420174081e+05 0.000000000000e+00
6.790000000000e+02 -5.534378572517e-01 0.000000000000e+00 2.469420525975e+05 0.000000000000e+00
6.800000000000e+02 -4.559121663618e-01 0.000000000000e+00 2.468973852171e+05 0.000000000000e+00
6.810000000000e+02 -4.028331783561e-01 0.000000000000e+00 2.467017509076e+05 0.000000000000e+00
6.820000000000e+02 -3.331434371749e-01 0.000000000000e+00 2.464012033437e+05 0.000000000000e+00
6.830000000000e+02 -9.533090689441e-02 0.000000000000e+00 2.465351763613e+05 0.000000000000e+00
6.840000000000e+02 -1.408629309404e-01 0.000000000000e+00 2.463912890413e+05 0.000000000000e+00
6.850000000000e+02 -1.528512950376e-01 0.000000000000e+00 2.466215415187e+05 0.000000000000e+00
6.860000000000e+02 -1.420511418250e-01 0.000000000000e+00 2.470191376286e+05 0.000000000000e+00
6.870000000000e+02 -1.029983669925e-01 0.000000000000e+00 2.475718267527e+05 0.000000000000e+00
6.880000000000e+02 -5.604838282924e-02 0.000000000000e+00 2.479628289415e+05 0.000000000000e+00
6.890000000000e+02 -2.620301812309e-02 0.000000000000e+00 2.487020266430e+05 0.000000000000e+00
6.900000000000e+02 -4.727750575916e-02 0.000000000000e+00 2.495040341551e+05 0.000000000000e+00
6.910000000000e+02 -1.657200161048e-02 0.000000000000e+00 2.507819726676e+05 0.000000000000e+00
6.920000000000e+02 -3.489999112681e-03 0.000000000000e+00 2.520324000094e+05 0.000000000000e+00
6.930000000000e+02 -7.623368743539e-02 0.000000000000e+00 2.527800854180e+05 0.000000000000e+00
6.940000000000e+02 -1.368160719301e-02 0.000000000000e+00 2.533866695332e+05 0.000000000000e+00
6.950000000000e+02 -4.187488413560e-02 0.000000000000e+00 2.532723726313e+05 0.000000000000e+00
6.960000000000e+02 -3.596030429718e-02 0.000000000000e+00 2.536230710982e+05 0.000000000000e+00
6.970000000000e+02 -2.250080708933e-02 0.000000000000e+00 2.539690504627e+05 0.000000000000e+00
6.980000000000e+02 -2.197873280695e-02 0.000000000000e+00 2.547621173863e+05 0.000000000000e+00
6.990000000000e+02 -3.700888916832e-02 0.000000000000e+00 2.557006635192e+05 0.000000000000e+00
7.000000000000e+02 -3.993289072300e-02 0.000000000000e+00 2.563765682904e+05 0.000000000000e+00
7.010000000000e+02 -3.600927829256e-02 0.000000000000e+00 2.567871343261e+05 0.000000000000e+00
7.020000000000e+02 -1.157874942143e-01 0.000000000000e+00 2.568076843534e+05 0.000000000000e+00
7.030000000000e+02 -7.350689888276e-02 0.000000000000e+00 2.563574747013e+05 0.000000000000e+00
7.040000000000e+02 -1.013240204892e-01 0.000000000000e+00 2.554074394515e+05 0.000000000000e+00
7.050000000000e+02 -5.541492042178e-02 0.000000000000e+00 2.545503587593e+05 0.000000000000e+00
7.060000000000e+02 -5.009783604727e-02 0.000000000000e+00 2.539803202111e+05 0.000000000000e+00
7.070000000000e+02 -6.815249223469e-02 0.000000000000e+00 2.538609551800e+05 0.000000000000e+00
7.080000000000e+02 -4.522111770775e-02 0.000000000000e+00 2.542271021482e+05 0.000000000000e+00
7.090000000000e+02 -2.361944329520e-02 0.000000000000e+00 2.549060568622e+05 0.000000000000e+00
7.100000000000e+02 -8.764198406643e-02 0.000000000000e+00 2.558896111986e+05 0.000000000000e+00
7.110000000000e+02 -1.296176683076e-01 0.000000000000e+00 2.561996960543e+05 0.000000000000e+00
7.120000000000e+02 -1.026840254254e-01 0.000000000000e+00 2.558692189589e+05 0.000000000000e+00
7.130000000000e+02 -9.434680050767e-02 0.000000000000e+00 2.551626164504e+05 0.000000000000e+00
7.140000000000e+02 -1.429180899786e-01 0.000000000000e+00 2.541471170387e+05 0.000000000000e+00
7.150000000000e+02 -3.220262611371e-01 0.000000000000e+00 2.524080065513e+05 0.000000000000e+00
7.160000000000e+02 -1.955061522157e-01 0.000000000000e+00 2.503028336754e+05 0.000000000000e+00
7.170000000000e+02 -1.185293708092e-01 0.000000000000e+00 2.485667377673e+05 0.000000000000e+00
7.180000000000e+02 -2.035651185871e-01 0.000000000000e+00 2.473457301181e+05 0.000000000000e+00
7.190000000000e+02 -1.652861927904e-01 0.000000000000e+00 2.464718869855e+05 0.000000000000e+00
7.200000000000e+02 -1.064503748146e-01 0.000000000000e+00 2.459778074382e+05 0.000000000000e+00
7.210000000000e+02 -1.888872849208e-02 0.000000000000e+00 2.462657956511e+05 0.000000000000e+00
7.220000000000e+02 -3.911741092925e-02 0.000000000000e+00 2.473454834965e+05 0.000000000000e+00
7.230000000000e+02 -2.660620789233e-02 0.000000000000e+00 2.487827399407e+05 0.000000000000e+00
7.240000000000e+02 -6.324348933220e-03 0.000000000000e+00 2.501812325295e+05 0.000000000000e+00
7.250000000000e+02 -9.835390232139e-03 0.000000000000e+00 2.529282579244e+05 0.000000000000e+00
7.260000000000e+02 -1.265750650342e-02 0.000000000000e+00 2.969727201116e+05 0.000000000000e+00
7.270000000000e+02 -1.052773502005e-02 0.000000000000e+00 3.117752082406e+05 0.000000000000e+00
7.280000000000e+02 -5.751410824168e-03 0.000000000000e+00 3.176171040951e+05 0.000000000000e+00
7.290000000000e+02 -8.168615832327e-03 0.000000000000e+00 3.154553618016e+05 0.000000000000e+00
