292.039,100711,339.927,194.441,-2.772,4.801,0.00998,2.9e-09
291.483,100474,362.374,153.9,-1.207,1.438,0.00925,3e-10
290.372,100644,355.101,166.871,-1.753,-2.089,0.00848,3e-10
292.039,100508,352.518,202.665,-3.185,2.672,0.00958,3e-10
292.594,100136,342.627,214.179,-1.855,-3.213,0.0101,3e-10
292.039,99628,350.771,217.342,-4.369,1.59,0.00896,0
288.706,99831,362.683,181.665,-3.949,-2.28,0.00835,2.9e-09
286.483,100339,355.864,121.302,3.823,1.391,0.0066,1.264e-07
287.039,101118,340.921,140.267,-0.38,2.157,0.00799,1.18e-08
288.706,100881,334.017,166.746,-4.285,1.56,0.00815,3e-10
288.706,101185,359.627,106.548,-3.707,4.418,0.0088,3e-10
288.15,101456,349.951,134.581,-1.188,6.736,0.00825,2.9e-09
290.928,100576,342.661,107.895,-0.994,5.635,0.00982,1.18e-08
286.483,100813,341.913,137.26,-4.694,8.13,0.00686,0
283.706,100847,333.8,103.719,5.293,-1.926,0.00682,7.64e-08
286.206,101236,333.8,103.719,-2.585,5.544,0.00751,0
283.706,101524,324.8,90.901,2.186,6.007,0.00662,1.264e-07
285.928,101693,334.151,115.959,-4.623,3.879,0.00711,1.18e-08
286.483,101964,338.06,148.092,-1.208,3.319,0.00812,3e-10
289.261,101253,342.111,176.942,-3.174,0,0.00842,0
289.261,100914,339.717,124.762,-1.638,-1.952,0.00914,3e-10
285.928,101118,356.664,95.354,5.987,-1.056,0.00845,3e-10
284.261,101287,350.019,134.782,5.265,-3.04,0.0078,0
283.706,101456,324.04,131.029,0,-7.51,0.00678,0
282.039,101626,320.975,149.064,6.259,-2.278,0.00513,0
282.594,101253,308.521,205.178,4.026,-2.325,0.00409,0
282.594,101253,305.602,216.226,1.494,1.781,0.00645,0
285.928,100948,322.652,187.628,-2.689,0.979,0.00726,0
287.039,100847,314.871,197.326,-4.182,0.737,0.00632,0
285.372,100813,315.376,201.635,3.235,-1.177,0.00745,0
284.261,100373,322.467,154.954,1.351,-7.66,0.00595,3e-10
280.928,100406,329.001,137.884,0,-5.722,0.00534,0
282.594,100271,327.234,105.045,4.829,-4.052,0.00652,1.117e-07
279.817,101118,318.862,117.333,4.829,-4.052,0.00461,2.9e-09
280.928,101626,312.149,140.32,-2.397,2.011,0.00541,1.18e-08
282.594,100982,326.466,88.379,-2.278,6.259,0.00632,5.9e-09
283.15,100508,322.966,80.803,-0.8,4.535,0.00675,1e-07
282.039,100068,324.508,93.097,4.109,3.448,0.00614,8.8e-09
281.483,100373,298.655,134.37,-1.453,2.516,0.00548,8.23e-08
280.928,100305,303.91,133.63,4.692,-3.937,0.00555,2.028e-07
279.261,100847,297.96,148.056,7.24,-4.18,0.00462,3e-10
280.372,101185,309.748,133.693,4.142,-2.392,0.00472,3e-10
279.817,101151,308.772,106.111,2.597,0.458,0.00412,1.76e-08
280.928,100813,294.988,141.757,0,-4.873,0.004,0
280.928,100745,308.914,103.221,3.938,-3.305,0.00512,5.59e-08
280.372,100711,323.85,38.089,0,6.214,0.00564,1.441e-07
283.15,99391,332.347,59.534,-1.459,8.277,0.00667,5.29e-08
282.131,100457,332.347,59.534,5.517,-2.008,0.00608,0
282.594,99865,328.728,62.949,2.676,7.351,0.00654,5.9e-09
283.706,100508,330.058,91.322,-4.006,0.706,0.00709,3e-10
282.039,101524,292.49,150.743,3.361,-1.223,0.00563,0
283.706,101761,270.406,163.871,1.236,-1.473,0.00668,0
281.483,101185,297.006,119.989,2.941,-1.07,0.00626,0
278.706,100677,318.398,78.355,1.304,-7.396,0.00423,0
278.15,100644,298.538,111.05,0.706,-4.006,0.00396,0
281.483,100203,301.294,75.71,-3.109,1.131,0.00535,3e-10
284.261,99797,318.805,94.339,-2.025,0.357,0.00691,0
282.594,99797,309.974,83.395,2.749,-1.587,0.0067,0
280.928,99560,314.691,54.359,6.233,-3.599,0.00606,1.264e-07
279.261,99966,317.295,74.369,4.843,-0.854,0.00484,3e-10
279.817,100406,304.256,94.054,2.436,-0.887,0.00488,0
278.15,101016,299.876,81.182,1.37,1.149,0.00476,0
281.483,101287,320.61,69.086,-2.1,0.764,0.00605,3e-10
284.261,100440,296.69,108.54,-0.644,-3.654,0.00619,0
283.15,99695,303.688,69.772,-3.655,-1.33,0.00525,0
280.928,100068,323.021,63.381,0,-3.085,0.00503,0
279.817,100745,276.935,96.069,0,-4.694,0.00395,0
275.928,100847,274.142,74.702,1.983,-2.363,0.00356,0
275.372,100406,298.671,53.011,3.075,-3.664,0.00371,2.35e-08
274.817,100406,291.469,39.171,-5.923,-2.156,0.00356,2.9e-09
274.261,100576,291.95,40.289,-1.437,-3.949,0.00325,1.47e-08
273.706,100711,275.676,64.075,-1.782,-2.123,0.00288,3e-10
272.594,100644,271.347,77.215,-2.686,-0.474,0.00264,0
272.039,101626,260.932,80.517,-2.333,-0.411,0.00236,0
273.15,102506,279.21,58.402,0,-2.727,0.00272,0
271.483,101930,300.959,48.515,-6.303,0,0.00235,0
273.706,100745,299.471,37.209,-7.376,0,0.0024,0
273.15,100745,284.901,49.875,-2.906,-0.512,0.00261,3e-10
272.872,101372,284.901,49.875,-5.715,0,0.00277,0
272.594,101659,284.52,44.977,-1.893,0.334,0.00291,5.9e-09
273.15,102134,301.694,36.745,-6.706,0,0.0031,3e-10
273.15,101016,286.226,28.174,-9.03,0,0.00325,1.76e-08
274.817,100982,289.796,39.123,-2.95,0,0.0038,2.94e-08
275.372,101626,287.779,43.242,2.377,0.419,0.0038,2.94e-08
276.483,102574,291.78,47.971,-2.941,-1.07,0.00402,3e-10
275.372,101863,276.283,43.197,-8.99,3.272,0.0033,1.18e-08
274.817,101185,297.736,31.273,-11.221,0,0.00383,8.8e-09
276.483,101151,292.775,55.184,-10.628,3.868,0.00442,3.23e-08
279.817,100406,297.376,28.186,-11.265,0,0.00482,8.8e-09
279.261,100542,277.29,51.434,-9.522,0,0.00523,8.8e-09
278.15,101118,272.232,51.757,-5.797,2.11,0.00492,0
275.372,101321,262.755,43.367,0.241,-1.365,0.00439,3e-10
274.817,100711,287.627,27.589,4.007,-3.362,0.00407,0
274.817,101050,304.543,25.779,1.032,-5.855,0.0038,0
272.039,101084,279.317,36.253,1.405,-7.968,0.00279,0
269.817,101355,283.709,23.522,1.04,-5.899,0.00225,0
268.15,101727,290.476,27.471,-0.776,-4.402,0.00204,0
269.261,102167,254.093,39.989,-1.514,-4.159,0.00205,0
267.594,102134,227.309,41.52,-3.305,-3.938,0.00147,0
265.928,100982,244.52,33.436,0,-8.762,0.00133,0
264.817,99458,259.747,26.369,0,-2.28,0.00143,3e-10
270.372,98916,262.215,20.244,-0.994,-2.731,0.00282,3e-10
271.483,99323,282.551,19.283,-3.446,1.989,0.00298,8.8e-09
271.483,99661,267.379,19.955,-2.671,1.542,0.00317,4.12e-08
270.928,100136,276.525,14.336,1.316,-0.76,0.00314,5e-08
269.817,101524,289.3,14.22,2.012,-3.484,0.00236,0
267.039,102472,270.307,21.267,1.062,-0.891,0.00182,0
265.372,102506,269.806,16.822,1.319,-2.284,0.00154,0
263.15,102235,262.009,17.742,-2.436,0.887,0.00143,0
261.483,102167,276.766,15.49,-3.445,1.254,0.00116,0
261.298,102043,276.766,15.49,-3.382,1.231,0.00109,0
259.261,102269,243.499,20.976,-2.647,0.963,0.00094,0
259.261,101930,231.394,21.726,-3.398,0,0.00086,0
259.261,101151,218.507,19.589,-6.384,1.126,0.00079,0
263.15,99255,228.911,10.89,-7.748,-1.366,0.00108,0
261.483,98307,247.504,11.601,-1.507,-1.264,0.00102,0
258.706,99153,226.807,16.464,-0.588,-0.214,0.00082,0
255.372,99966,237.624,9.164,-3.487,1.269,0.00061,0
257.039,100406,267.278,6.547,-5.149,2.973,0.00073,3e-10
257.594,100068,248.401,7.683,-6.516,-1.149,0.00077,0
255.928,100474,249.148,8.387,-7.748,1.366,0.00067,3e-10
262.039,97156,248.003,5.248,-15.468,0,0.00119,1.823e-07
262.039,97867,230.931,6.074,-2.363,-1.983,0.0012,3e-10
258.706,98307,232.78,5.849,-5.107,0.9,0.00092,3e-10
254.261,98646,242.977,4.23,2.003,-5.503,5e-04,0
254.261,99763,231.358,5.124,0.784,-4.447,0.00049,0
253.983,99932,251.501,3.349,-3.104,0.547,0.00054,0
253.15,100745,251.501,3.349,-1.278,0.738,0.00052,2.9e-09
249.817,100948,262.508,3.884,-1.008,0.367,0.00038,3e-10
253.706,101185,266.623,3.205,-0.14,-0.792,0.00055,0
247.039,101118,247.177,3.14,-2.861,0,0.00027,0
246.483,100373,236.304,2.987,-1.858,1.073,0.00025,3e-10
246.483,100237,239.309,2.994,-3.136,1.811,0.00025,3e-10
249.261,99865,198.471,3.744,-0.481,-2.73,0.00033,3e-10
256.483,99255,212.514,2.671,-1.238,-3.403,0.00069,8.8e-09
260.928,99424,220.978,2.141,-4.159,1.514,0.00111,1.76e-08
258.15,99695,223.941,1.91,-4.413,2.548,0.00091,2.9e-09
256.483,99289,238.404,2.031,0.45,-2.553,0.00076,1.47e-08
255.928,99492,218.206,1.558,-2.226,1.868,0.00072,2.9e-09
258.15,99695,233.135,1.359,1.162,-2.013,0.00087,3e-10
253.706,100102,209.149,1.249,-0.856,-0.718,0.00057,8.8e-09
259.817,99797,213.532,1.009,-1.407,-3.865,0.001,1.76e-08
259.631,99825,213.532,1.009,-2.852,1.647,0.00102,0
264.261,98984,208.39,1.068,-2.904,1.676,0.00168,7.94e-08
263.706,99323,218.507,0.969,0,-3.398,0.00149,5.9e-09
258.15,101050,200.236,0.648,-0.947,5.371,0.00088,5.9e-09
258.15,103251,204.636,0.491,-10.082,1.778,0.00082,5.9e-09
267.039,102235,247.249,0.302,-14.577,5.306,0.00201,2.94e-08
270.928,102371,263.13,0.303,-7.975,4.605,0.00298,2.06e-08
270.372,102404,263.309,0.464,-7.561,2.752,0.00266,0
267.039,102404,239.674,0.303,-4.033,1.468,0.00187,0
264.261,102134,247.998,0.246,-2.774,0.489,0.00149,0
262.594,101896,237.165,0.21,-0.316,-0.377,0.00125,0
263.15,101693,235.418,0.148,-0.736,-0.425,0.00134,0
262.594,101795,250.809,0.114,-0.377,-0.316,0.00135,0
259.817,101930,209.091,0.124,1.025,-5.811,0.00083,0
257.039,101761,198.001,0.083,0,-7.466,0.00063,3e-10
252.594,100576,191.427,0.083,0,-6.974,0.00044,3e-10
247.594,100440,150.958,0.086,0,-7.242,0.00022,0
245.372,100339,141.248,0.067,0.248,-1.409,2e-04,0
249.817,100271,160.955,0.043,4.568,2.638,0.00035,2.9e-09
250.372,101016,171.635,0.058,-9.685,1.708,0.00035,2.9e-09
260.928,100305,208.056,0.036,-13.075,2.306,0.00112,3.23e-08
268.706,99526,253.265,0.024,-14.616,2.577,0.00232,6.17e-08
269.261,100237,250.401,0.039,-10.208,3.715,0.00198,3e-10
267.039,100847,243.843,0.039,-3.522,0.621,0.00185,0
263.15,101084,243.609,0.037,-2.705,2.27,0.0013,0
262.594,101151,245.415,0.056,-2.815,-1.024,0.0011,0
261.483,101185,211.241,0.065,-7.51,0,0.00078,2.9e-09
263.706,101355,216.846,0.064,-11.711,2.065,0.00119,3e-10
263.706,101896,227.778,0.074,-4.705,1.712,0.00122,0
262.594,101896,243.435,0.103,-3.258,-0.574,0.00116,0
260.372,101964,238.448,0.129,-2.772,0,0.001,0
254.817,102303,239.397,0.139,-0.311,-1.761,0.00058,0
256.483,102472,239.397,0.139,-2.301,-0.201,0.00063,0
253.706,102946,233.751,0.211,-0.703,-1.932,4e-04,0
254.261,103014,218.614,0.278,0.703,-1.932,0.00046,0
253.15,102709,210.935,0.336,0.326,-1.849,0.00045,0
252.039,102337,226.446,0.379,-0.872,-2.394,0.00046,3e-10
256.483,101693,203.702,0.443,-1.431,-2.478,0.00068,8.8e-09
254.817,101456,217.291,0.537,-0.535,-1.47,0.00058,3e-10
251.483,101930,202.739,0.758,0,-3.174,4e-04,0
250.372,102134,207.404,0.914,-0.613,-3.478,0.00032,0
248.15,102235,200.193,1.062,-1.897,1.095,0.00025,0
248.706,102337,197.218,1.321,-5.812,0,0.00023,0
248.15,101761,199.242,1.681,-2.818,0.497,0.00024,0
246.483,101185,199.188,1.376,-2.146,0,0.00022,0
246.483,100914,201.482,1.717,0.948,-1.13,0.00024,0
244.817,100982,161.167,2.161,0,-4.426,0.00019,0
244.817,100576,162.872,2.878,-0.613,-3.478,0.00018,0
243.706,100237,170.809,2.829,-0.21,-1.189,0.00018,0
243.706,99424,169.777,2.98,0.373,-2.113,0.00018,0
243.15,99661,157.206,3.682,0,-2.012,0.00017,0
239.817,99966,160.711,4.096,-0.294,0.107,0.00012,0
246.483,100136,173.648,3.458,2.904,-1.676,0.00025,3e-10
247.594,101456,160.797,4.681,5.459,-3.152,0.00028,0
248.15,102100,185.424,3.877,-5.73,3.308,0.00029,3e-10
256.483,102167,217.427,3.889,-7.124,4.113,0.00064,3e-10
258.15,101456,201.753,6.595,-5.723,-1.009,0.00063,0
254.817,101084,212.491,5.574,-1.883,1.58,6e-04,3e-10
255.372,102134,216.615,4.807,0,-2.638,0.00065,3e-10
249.817,102404,178.543,8.83,-0.248,-1.409,0.00034,0
252.039,101659,175.191,9.032,-3.571,-1.3,0.00037,0
260.928,101355,208.034,9.414,-8.538,0,0.00092,3e-10
263.706,101524,232.977,7.729,-4.667,0.823,0.00132,5.9e-09
260.372,102032,249.835,7.5,5.083,-1.85,0.00106,0
257.594,102111,249.835,7.5,-4.446,0.389,0.00073,0
253.706,102404,202.635,12.596,-0.616,-0.109,0.00054,0
252.039,102777,174.77,15.545,-0.272,-1.541,4e-04,0
254.817,102574,190.815,15.538,2.018,-5.545,0.00052,0
252.039,102167,196.011,16.346,1.667,-4.579,0.00039,0
248.15,101456,168.735,19.452,0,-3.621,0.00028,0
249.817,99899,176.15,20.095,-0.528,-2.994,0.00034,0
250.928,100203,191.086,11.583,-2.877,2.414,4e-04,2.9e-09
244.261,101219,204.128,18.927,1.322,1.575,2e-04,3e-10
250.372,100271,190.511,19.905,-2.126,-2.534,0.00036,0
264.261,99424,219.078,18.282,-8.937,1.576,0.00135,2.9e-09
264.817,99695,230.727,22.748,-4.873,1.774,0.00126,0
261.483,99594,230.851,24.728,-2.04,-2.431,0.00108,0
263.15,100068,207.123,29.739,-4.605,0,0.00115,0
258.15,99966,227.569,29.072,-0.764,-2.1,0.00081,0
257.039,100034,206.751,32.579,1.665,0.961,0.00077,3e-10
258.706,100677,236.121,34.924,0.199,0.546,0.00091,2.9e-09
258.15,101185,251.897,40.733,-0.603,0.719,0.00083,0
263.15,101151,260.452,42.688,-1.897,-2.26,0.0013,3e-10
270.372,100677,269.944,37.414,-4.327,1.575,0.0028,2.35e-08
270.372,101084,272.943,36.441,-5.445,4.569,0.00267,3e-10
270.372,101355,256.942,46.993,-2.11,5.797,0.0029,3.82e-08
267.039,101693,269.503,28.892,-1.678,1.408,0.00213,3e-10
260.928,101456,263.773,33.325,2.731,-0.994,0.00119,3e-10
254.261,101016,228.902,43.197,-2.686,-0.474,0.00047,0
247.039,101084,159.146,54.466,-1.409,-0.248,0.00025,2.9e-09
242.594,101592,154.557,69.111,-0.813,-0.469,0.00017,3e-10
239.817,101456,162.575,64.361,-0.882,0.321,0.00012,3e-10
238.706,100914,171.582,53.331,1.82,-1.051,1e-04,0
243.613,100457,171.582,53.331,1.236,1.473,0.00018,0
242.594,100339,155.706,58.42,4.762,-2.749,0.00016,0
244.817,99492,150.621,64.679,0.89,-0.514,0.00021,2.06e-08
253.15,98950,207.71,68.226,0.661,0.788,0.00054,2.06e-08
253.706,99492,223.893,71.415,3.038,-0.536,0.00054,1.18e-08
259.817,98713,228.906,74.769,-0.388,-2.201,0.00103,2.94e-08
254.817,99153,227.812,80.313,2.04,2.431,0.00065,5.9e-09
248.706,99899,206.291,63.627,1.587,0.916,0.00034,2.9e-09
244.817,99153,206.496,65.729,2.329,-1.954,0.00022,3e-10
250.372,98476,193.715,72.072,6.472,-1.141,0.00039,3e-10
250.372,99357,196.462,79.932,-1.428,0.52,0.00038,2.9e-09
246.483,99899,191.568,91.561,3.823,-1.391,0.00026,3e-10
244.817,100102,167.911,98.023,2.865,-1.654,0.00021,3e-10
241.483,100813,164.846,103.165,1.629,-0.287,0.00015,0
242.594,101524,165.086,106.499,2.904,-1.676,0.00016,0
245.372,102371,184.927,96.114,1.302,-0.474,0.00021,0
250.928,102641,222.069,86.797,-3.235,1.177,0.00034,0
260.928,102574,218.848,109.321,-7.82,4.515,9e-04,0
263.706,102269,195.521,123.988,-9.64,5.566,0.0011,0
264.817,101795,222.532,120.62,-5.797,2.11,0.00112,0
262.594,101998,242.57,116.571,-1.781,1.494,0.00106,0
258.15,102066,228.646,111.013,-0.718,-0.856,0.00075,0
258.706,102608,222.881,130.48,-1.644,-1.379,0.00072,0
258.706,102032,194.191,136.607,-2.95,-0.52,0.00064,0
260.928,100914,190.557,146.354,-5.275,0,0.00077,0
262.594,101321,193.451,145.669,-4.285,-1.56,0.00088,0
260.928,100644,200.866,149.5,0,-4.068,0.00079,0
253.15,98815,167.524,156.681,0.737,-4.182,0.00044,0
250.928,98273,160.408,165.508,3.445,-1.254,0.00039,0
253.706,98984,184.207,151.791,7.267,-2.645,0.00054,0
252.039,99797,215.534,153.992,7.435,-2.706,0.00046,8.8e-09
249.261,100373,188.839,152.517,0,-2.995,0.00035,8.8e-09
253.891,99746,188.839,152.517,3.662,-1.333,0.00056,0
255.928,99797,215.506,155.908,-0.326,-1.849,0.00064,3e-10
257.039,99763,237.449,157.77,1.404,1.178,0.00077,0
255.372,99763,228.148,168.327,0.788,0.661,0.00068,0
260.372,99695,253.294,155.492,-0.201,-0.24,0.00104,0
260.372,99594,219.914,182.292,2.184,-0.795,0.00104,0
257.039,99966,232.317,161.347,4.336,0,0.00076,0
257.594,101016,243.541,174.294,8.654,-3.15,8e-04,3e-10
257.039,102235,242.17,189.899,5.943,-1.048,0.00074,3e-10
255.928,102845,223.758,195.519,-3.786,0.668,0.00067,3e-10
264.817,100847,233.285,148.576,-12.389,7.153,0.00158,7.64e-08
270.928,100474,262.809,165.41,-5.364,9.292,0.00297,3e-10
270.928,99120,254.545,167.321,-8.75,5.052,0.00291,2.94e-08
265.928,99153,281.008,168.73,5.083,1.85,0.00192,6.47e-08
261.483,101084,265.072,191.508,0.719,1.974,0.00116,2.9e-09
259.261,101490,236.841,189.594,-4.873,1.774,0.00093,2.9e-09
268.15,100136,237.128,199.679,-8.654,3.15,0.00203,3e-10
273.706,99763,254.628,195.578,-7.242,0,0.00295,0
274.817,100068,260.817,199.945,0,-3.353,0.0031,0
269.261,99966,254.492,214.953,1.034,1.233,0.0024,0
267.039,99797,262.357,203.238,3.655,-1.33,0.00205,2.9e-09
269.261,99695,268.862,200.748,-2.329,1.954,0.00246,2.9e-09
268.706,100068,281.605,238,-1.274,2.207,0.00236,3e-10
264.261,100847,279.462,184.375,3.39,-0.598,0.00158,2.9e-09
258.15,101795,221.523,233.224,-3.487,1.269,0.00084,3e-10
260.928,101693,207.929,259.307,-4.297,2.481,0.00098,0
264.817,100542,214.291,255.905,2.818,-0.497,0.00151,0
267.039,99966,258.597,232.1,3.174,0,0.00198,0
268.706,100305,260.671,222.257,2.633,1.52,0.00231,2.9e-09
269.261,100847,282.048,219.739,7.057,-2.569,0.00243,3e-10
269.261,100914,274.966,219.07,6.795,0,0.00251,1.47e-08
269.169,101332,274.966,219.07,4.47,0,0.00241,0
269.261,101016,290.008,184.905,3.082,-0.543,0.00248,3e-10
269.261,101896,291.257,196.798,1.185,2.052,0.00241,0
269.261,103014,289.342,171.768,3.918,0.691,0.0023,3e-10
269.817,103657,290.104,182.766,5.209,-1.896,0.00248,3e-10
268.706,103624,267.367,248.757,4.314,-0.761,0.00216,0
267.594,103556,257.252,252.056,3.742,-0.66,0.00198,0
266.483,103082,290.745,225.09,2.207,1.274,0.00189,0
270.928,102134,291.365,165.714,2.671,-1.542,0.00289,1.47e-08
270.928,101422,290.735,194.588,2.994,-0.528,0.00294,0
270.372,100847,280.362,258.768,1.322,-1.575,0.00255,0
273.706,100237,284.719,182.047,-3.562,-2.056,0.00289,3e-10
278.706,100237,293.658,245.36,-1.315,-3.613,0.00459,3e-10
272.594,100677,281.078,236.048,2.641,0.466,0.00323,2.9e-09
272.594,101185,288.873,249.926,1.301,-1.092,0.00332,0
278.706,100711,279.779,231.156,-3.04,0,0.00417,0
272.594,100914,300.706,240.924,3.698,-0.652,0.00347,0
273.706,101253,299.949,235.557,2.647,-0.963,0.00362,0
274.261,101016,294.859,205.883,2.862,0.505,0.00373,0
272.594,101084,307.141,205.875,4.182,0.737,0.00329,0
272.594,101185,301.153,198.593,5.591,0.986,0.00325,0
271.483,101592,300.041,260.813,3.918,0.691,0.00308,3e-10
270.372,101253,294.22,251.084,5.588,0,0.00275,3e-10
270.928,101016,287.613,255.252,4.705,-1.712,0.0028,3e-10
272.039,101219,290.201,236.467,5.019,-0.885,0.00306,0
273.706,101693,299.252,249.654,1.497,-0.264,0.00336,0
280.928,101524,294.462,253.171,0.977,-1.164,0.00423,0
277.039,101795,311.327,250.342,2.52,-0.917,0.00417,0
275.372,101693,270.524,312.283,3.865,-1.407,0.00379,0
275.372,101626,260.054,323.763,2.369,0,0.00375,0
276.483,101185,255.588,314.457,3.654,0.644,0.00408,0
275.928,100610,278.477,298.446,8.528,-3.104,0.0039,0
274.909,100632,278.477,298.446,5.369,-1.439,0.00369,0
275.928,100034,281.019,207.099,5.575,-3.219,0.00397,3e-10
273.15,100102,303.44,156.176,4.453,-1.621,0.00328,3e-10
272.594,100237,276.597,244.022,6.595,-2.4,0.00324,0
273.706,100914,262.066,324.704,6.912,-1.219,0.00331,0
275.372,101016,281.436,248.022,2.861,0,0.00391,0
278.706,101693,315.083,179.606,0.657,1.806,0.00491,8.8e-09
275.372,101896,294.79,248.645,4.426,0,0.00379,0
275.928,101693,311.976,249.157,4.138,-0.73,0.00399,0
277.594,101422,273.069,301.07,3.174,0,0.00419,0
278.15,101084,278.75,318.308,2.981,-1.721,0.00448,0
278.706,100644,309.296,262.367,4.369,-1.59,0.00457,3e-10
277.594,100305,303.196,260.197,3.214,0.567,0.0044,0
280.928,100914,307.865,240.661,2.994,-0.528,0.00531,0
285.928,100644,329.688,167.526,-3.19,3.801,0.00607,3e-10
284.261,100508,312.733,262.172,-2.727,4.723,0.00661,2.06e-08
283.15,100508,310.563,265.897,-3.39,2.845,0.0052,3e-10
283.706,100914,307.908,263.661,-1.911,5.251,0.00586,2.65e-08
284.817,101422,297.656,287.649,0,3.174,0.00662,3e-10
283.15,101287,305.489,285.867,2.439,-1.408,0.0067,1.47e-08
285.372,101795,298.378,272.287,-0.396,2.245,0.0064,0
287.594,101863,304.28,247.193,4.065,-2.347,0.00679,0
286.483,101084,288.084,263.07,3.346,-0.59,0.00771,0
286.483,100677,286.042,278.379,4.243,1.544,0.00697,0
285.928,100644,288.066,311.502,5.239,-0.924,0.00663,0
284.261,100576,285.606,330.34,4.104,-2.369,0.00652,0
281.483,100508,310.808,247.109,4.789,1.743,0.00596,3e-10
283.15,100576,284.982,294.831,5.019,0.885,0.00643,0
283.706,100745,275.396,294.304,3.83,0.675,0.00635,0
288.706,100406,297.223,305.79,3.446,-1.989,0.00718,0
285.928,100576,294.369,315.554,5.987,-1.056,0.00691,0
283.243,100621,294.369,315.554,5.488,-0.968,0.00618,0
282.039,100677,314.432,261.842,7.044,-1.242,0.00632,0
279.817,100677,326.208,178.412,4.694,0,0.00561,5.9e-09
279.261,100644,345.031,152.901,7.528,-1.327,0.00496,0
283.15,100406,328.35,218.296,4.447,-0.784,0.00629,0
282.594,100406,314.604,236.395,3.329,-1.922,0.00613,3e-10
287.039,101355,336.954,212.043,-2.773,1.009,0.00758,0
285.928,101896,327.218,215.534,4.327,-1.575,0.00654,0
286.483,101727,302.594,279.919,5.033,-2.906,0.00661,0
289.817,100847,286.507,315.122,3.361,-1.223,0.00792,0
287.039,99865,310.269,273.446,7.44,-1.312,0.0081,2.9e-09
280.928,100339,336.561,199.714,9.025,-1.591,0.00594,2.94e-08
279.261,100982,317.385,216.375,7.561,-2.752,0.00491,0
280.372,101084,303.054,238.045,5.671,-2.064,0.00511,0
278.706,101287,326.206,154.347,7.792,-1.374,0.00488,2.65e-08
282.039,101659,316.67,206.873,4.579,-0.807,0.00512,0
282.594,100914,315.01,170.466,3.129,5.42,0.00632,1.793e-07
281.483,100745,343.111,72.825,2.988,3.562,0.00649,1.617e-07
280.372,100914,334.856,131.532,2.73,3.253,0.00575,4.12e-08
280.928,101118,324.62,183.904,1.473,1.236,0.0059,0
284.261,101253,318.08,199.856,0.994,2.731,0.0068,3e-10
284.817,101050,336.956,146.782,1.918,1.609,0.00742,1.47e-08
280.928,100271,326.447,91.726,4.336,7.511,0.00568,1.323e-07
281.483,100305,316.305,136.246,2.773,-1.009,0.00548,1.47e-08
284.817,100813,303.117,214.672,1.897,2.26,0.0064,0
287.039,101016,305.496,252.279,-3.361,1.223,0.008,2.06e-08
285.928,101084,324.119,205.961,-2.431,2.04,0.0078,3e-10
287.039,100982,332.532,162.719,-0.761,4.314,0.0079,3e-10
285.928,100982,317.993,229.217,-2.4,1.386,0.00744,3e-10
286.483,101084,332.733,172.045,1.722,-0.627,0.00819,0
